Bronx Rolling Sales File.  All Sales From May 2015 - April 2016.,,,,,,,,,,,,,,,,,,,,
Sales File as of 4/30/2016  Co-op Sales Files as of 4/30/2016,,,,,,,,,,,,,,,,,,,,
"Neighborhood Name 5/1/2016, Descriptive Data is as of 5/1/2016",,,,,,,,,,,,,,,,,,,,
Building Class Category is based on Building Class at Time of Sale.,,,,,,,,,,,,,,,,,,,,
BOROUGH,NEIGHBORHOOD,BUILDING CLASS CATEGORY,TAX CLASS AT PRESENT,BLOCK,LOT,EASE-MENT,BUILDING CLASS AT PRESENT,ADDRESS,APARTMENT NUMBER,ZIP CODE,RESIDENTIAL UNITS,COMMERCIAL UNITS,TOTAL UNITS,LAND SQUARE FEET,GROSS SQUARE FEET,YEAR BUILT,TAX CLASS AT TIME OF SALE,BUILDING CLASS AT TIME OF SALE, SALE PRICE ,SALE DATE
2,THROGS NECK              ,04  TAX CLASS 1 CONDOS                      ,1A,5606,1101, ,R3,180 DAVIS AVENUE                         ,1A          ,10465,1,0,1,0,0,1995,1,R3," $298,700 ",11/4/15
2,THROGS NECK              ,04  TAX CLASS 1 CONDOS                      ,1A,5606,1112, ,R3,180 DAVIS AVENUE                         ,12A         ,10465,1,0,1,0,0,1995,1,R3," $390,000 ",12/14/15
2,THROGS NECK              ,04  TAX CLASS 1 CONDOS                      ,1A,5606,1115, ,R3,181 BUTTRICK AVENUE                      ,3B          ,10465,1,0,1,0,0,1995,1,R3, $100 ,6/29/15
2,THROGS NECK              ,04  TAX CLASS 1 CONDOS                      ,1A,5606,1118, ,R3,181 BUTTRICK AVENUE                      ,6B          ,10465,1,0,1,0,0,1995,1,R3," $330,000 ",10/5/15
2,THROGS NECK              ,04  TAX CLASS 1 CONDOS                      ,1A,5606,1212, ,R3,200 DAVIS AVENUE                         ,12C         ,10465,1,0,1,0,0,1995,1,R3," $340,000 ",5/21/15
2,THROGS NECK              ,04  TAX CLASS 1 CONDOS                      ,1A,5606,1309, ,R3,1 ANGELAS PLACE                          ,1A          ,10465,1,0,1,0,0,2006,1,R3, $-   ,9/17/15
2,THROGS NECK              ,04  TAX CLASS 1 CONDOS                      ,1A,5606,1311, ,R3,2 ANGELAS PLACE                          ,2A          ,10465,1,0,1,0,0,2006,1,R3," $505,000 ",8/13/15
2,THROGS NECK              ,04  TAX CLASS 1 CONDOS                      ,1A,5606,1335, ,R3,5 SAMANTHA WAY                           ,1,10465,1,0,1,0,0,2006,1,R3," $960,000 ",5/14/15
2,THROGS NECK              ,05  TAX CLASS 1 VACANT LAND                 ,1B,5500,34, ,V0,THROGS NECK BLVD                         ,            ,10465,0,0,0,2810,0,0,1,V0," $120,000 ",12/11/15
2,THROGS NECK              ,05  TAX CLASS 1 VACANT LAND                 ,1B,5546,3, ,V0,2806 LAFAYETTE AVENUE                    ,            ,10465,0,0,0,3000,0,0,1,V0," $430,000 ",10/5/15
2,THROGS NECK              ,05  TAX CLASS 1 VACANT LAND                 ,1B,5547,44, ,V0,BRINSMADE AVENUE                         ,            ,10465,0,0,0,2500,0,0,1,V0," $75,000 ",3/25/16
2,THROGS NECK              ,05  TAX CLASS 1 VACANT LAND                 ,1B,5579,38, ,V0,2825 SAMPSON AVENUE                      ,            ,10465,0,0,0,5000,0,0,1,V0, $-   ,10/7/15
2,THROGS NECK              ,05  TAX CLASS 1 VACANT LAND                 ,1B,5599,41, ,V0,MILES AVENUE                             ,            ,10465,0,0,0,15000,0,0,1,V0," $1,000,076 ",10/7/15
2,THROGS NECK              ,05  TAX CLASS 1 VACANT LAND                 ,1B,5599,49, ,V0,N/A MILES AVENUE                         ,            ,10465,0,0,0,5000,0,0,1,V0, $-   ,10/7/15
2,THROGS NECK              ,07  RENTALS - WALKUP APARTMENTS             ,2A,5437,78, ,C2,603 HOLLYWOOD AVENUE                     ,            ,10465,5,0,5,2479,4471,1986,2,C2," $580,000 ",4/11/16
2,THROGS NECK              ,12  CONDOS - WALKUP APARTMENTS              ,2,5529,1001, ,R2,1 PENNYFIELD AVENUE                      ,1-Jan,10465,1,0,1,0,0,1998,2,R2," $5,087,143 ",10/14/15
2,THROGS NECK              ,12  CONDOS - WALKUP APARTMENTS              ,2,5529,1004, ,R2,3 PENNYFIELD AVENUE                      ,1-Mar,10465,1,0,1,0,0,1998,2,R2, $-   ,10/14/15
2,THROGS NECK              ,12  CONDOS - WALKUP APARTMENTS              ,2,5529,1005, ,R2,3 PENNYFIELD AVENUE                      ,2-Mar,10465,1,0,1,0,0,1998,2,R2, $-   ,10/14/15
2,THROGS NECK              ,12  CONDOS - WALKUP APARTMENTS              ,2,5529,1006, ,R2,3 PENNYFIELD AVENUE                      ,3-Mar,10465,1,0,1,0,0,1998,2,R2, $-   ,10/14/15
2,THROGS NECK              ,12  CONDOS - WALKUP APARTMENTS              ,2,5529,1009, ,R2,4 PENNYFIELD AVENUE                      ,3-Apr,10465,1,0,1,0,0,1998,2,R2, $-   ,10/14/15
2,THROGS NECK              ,12  CONDOS - WALKUP APARTMENTS              ,2,5529,1017, ,R2,7 PENNYFIELD AVENUE                      ,2-Jul,10465,1,0,1,0,0,1998,2,R2, $-   ,10/14/15
2,THROGS NECK              ,12  CONDOS - WALKUP APARTMENTS              ,2,5529,1021, ,R2,8 PENNYFIELD AVENUE                      ,3-Aug,10465,1,0,1,0,0,1998,2,R2, $-   ,10/14/15
2,THROGS NECK              ,12  CONDOS - WALKUP APARTMENTS              ,2,5529,1022, ,R2,9 PENNYFIELD AVENUE                      ,1-Sep,10465,1,0,1,0,0,1998,2,R2, $-   ,10/14/15
2,THROGS NECK              ,12  CONDOS - WALKUP APARTMENTS              ,2,5529,1023, ,R2,10 PENNYFIELD AVENUE                     ,2-Sep,10465,1,0,1,0,0,1998,2,R2," $315,000 ",9/11/15
2,THROGS NECK              ,12  CONDOS - WALKUP APARTMENTS              ,2,5529,1025, ,R2,11 PENNYFIELD AVENUE                     ,1-Nov,10465,1,0,1,0,0,1998,2,R2, $-   ,10/14/15
2,THROGS NECK              ,12  CONDOS - WALKUP APARTMENTS              ,2,5529,1029, ,R2,13 PENNYFIELD AVENUE                     ,13-2        ,10465,1,0,1,0,0,1998,2,R2, $-   ,10/14/15
2,THROGS NECK              ,12  CONDOS - WALKUP APARTMENTS              ,2,5529,1031, ,R2,15 PENNYFIELD AVENUE                     ,15-1        ,10465,1,0,1,0,0,1998,2,R2, $-   ,10/14/15
2,THROGS NECK              ,12  CONDOS - WALKUP APARTMENTS              ,2,5529,1032, ,R2,15 PENNYFIELD AVENUE                     ,15-2        ,10465,1,0,1,0,0,1998,2,R2, $-   ,10/14/15
2,THROGS NECK              ,12  CONDOS - WALKUP APARTMENTS              ,2,5529,1033, ,R2,15 PENNYFIELD AVENUE                     ,15-3        ,10465,1,0,1,0,0,1998,2,R2, $-   ,10/14/15
2,THROGS NECK              ,12  CONDOS - WALKUP APARTMENTS              ,2,5529,1037, ,R2,19 PENNYFIELD AVENUE                     ,19-1        ,10465,1,0,1,0,0,1998,2,R2, $-   ,10/14/15
2,THROGS NECK              ,12  CONDOS - WALKUP APARTMENTS              ,2,5529,1038, ,R2,19 PENNYFIELD AVENUE                     ,19-2        ,10465,1,0,1,0,0,1998,2,R2, $-   ,10/14/15
2,THROGS NECK              ,12  CONDOS - WALKUP APARTMENTS              ,2,5529,1041, ,R2,21 PENNYFIELD AVENUE                     ,21-2        ,10465,1,0,1,0,0,1998,2,R2, $-   ,10/14/15
2,THROGS NECK              ,12  CONDOS - WALKUP APARTMENTS              ,2,5529,1111, ,R2,24 PENNYFIELD AVENUE                     ,3A          ,10465,1,0,1,0,0,2000,2,R2, $-   ,10/14/15
2,THROGS NECK              ,12  CONDOS - WALKUP APARTMENTS              ,2,5529,1112, ,R2,24 PENNYFIELD AVENUE                     ,3B          ,10465,1,0,1,0,0,2000,2,R2, $-   ,10/14/15
2,THROGS NECK              ,12  CONDOS - WALKUP APARTMENTS              ,2,5529,1114, ,R2,24 PENNYFIELD AVENUE                     ,3D          ,10465,1,0,1,0,0,2000,2,R2, $-   ,10/14/15
2,THROGS NECK              ,13  CONDOS - ELEVATOR APARTMENTS            ,2,5604,1006, ,R4,2716 SCHURZ AVENUE                       ,B-2         ,10465,1,0,1,0,0,0,2,R4," $375,000 ",3/31/16
2,THROGS NECK              ,13  CONDOS - ELEVATOR APARTMENTS            ,2,5604,1017, ,R4,2724 SCHURZ AVENUE                       ,E-1         ,10465,1,0,1,0,0,0,2,R4," $395,000 ",5/22/15
2,THROGS NECK              ,22  STORE BUILDINGS                         ,4,5419,110, ,K4,3439 EAST TREMONT AVENUE                 ,            ,10465,1,1,2,1875,3370,1925,4,K4," $600,000 ",5/15/15
2,THROGS NECK              ,22  STORE BUILDINGS                         ,4,5435,6, ,K1,3805 EAST TREMONT AVE                    ,            ,10465,0,3,3,4317,3800,1925,4,K1," $875,000 ",10/9/15
2,THROGS NECK              ,22  STORE BUILDINGS                         ,4,5439,77, ,K1,3035 EAST 177 STREET                     ,            ,10465,0,2,2,1755,1735,1925,4,K1," $300,000 ",5/18/15
2,THROGS NECK              ,22  STORE BUILDINGS                         ,4,5518,173, ,K4,3134-3140 MILES AVE                      ,            ,10465,1,2,3,3483,4179,1925,4,K4," $500,000 ",10/28/15
2,THROGS NECK              ,22  STORE BUILDINGS                         ,4,5576,110, ,K1,4042 EAST TREMONT AVENUE                 ,            ,10465,0,2,2,5300,4950,1931,4,K1," $750,000 ",1/7/16
2,THROGS NECK              ,44  CONDO PARKING                           ,4,5529,1046, ,RG,1 PENNYFIELD AVENUE                      ,GAR1        ,10465,0,0,1,0,0,1998,4,RG, $-   ,10/14/15
2,THROGS NECK              ,44  CONDO PARKING                           ,4,5529,1047, ,RG,3 PENNYFIELD AVENUE                      ,GAR3        ,10465,0,0,1,0,0,1998,4,RG, $-   ,10/14/15
2,THROGS NECK              ,44  CONDO PARKING                           ,4,5529,1048, ,RG,4 PENNYFIELD AVENUE                      ,GAR4        ,10465,0,0,1,0,0,1998,4,RG, $-   ,10/14/15
2,THROGS NECK              ,44  CONDO PARKING                           ,4,5529,1051, ,RG,7 PENNYFIELD AVENUE                      ,GAR7        ,10465,0,0,1,0,0,1998,4,RG, $-   ,10/14/15
2,THROGS NECK              ,44  CONDO PARKING                           ,4,5529,1053, ,RG,9 PENNYFIELD AVENUE                      ,GAR9        ,10465,0,0,1,0,0,1998,4,RG, $-   ,10/14/15
2,THROGS NECK              ,44  CONDO PARKING                           ,4,5529,1055, ,RG,13 PENNYFIELD AVENUE                     ,GAR13       ,10465,0,0,1,0,0,1998,4,RG, $-   ,10/14/15
2,THROGS NECK              ,44  CONDO PARKING                           ,4,5598,1011, ,RG,2664 MILES AVENUE                        ,OOG-1       ,10465,0,0,1,0,0,1996,4,RG, $-   ,1/12/16
2,THROGS NECK              ,46  CONDO STORE BUILDINGS                   ,4,5559,1002, ,RK,815 HUTCHINSON RVR PY SR                 ,2,10465,0,0,1,0,0,2013,4,RK, $-   ,6/19/15
2,VAN CORTLANDT PARK       ,10  COOPS - ELEVATOR APARTMENTS             ,2,5802,1294, ,D4,"6035 BROADWAY, 6E                        ",            ,10471,0,0,0,0,0,1961,2,D4," $260,000 ",6/3/15
2,VAN CORTLANDT PARK       ,10  COOPS - ELEVATOR APARTMENTS             ,2,5802,1294, ,D4,"6035 BROADWAY, 4J                        ",            ,10471,0,0,0,0,0,1961,2,D4," $114,000 ",8/3/15
2,VAN CORTLANDT PARK       ,10  COOPS - ELEVATOR APARTMENTS             ,2,5802,1294, ,D4,"6035 BROADWAY, 3L                        ",            ,10471,0,0,0,0,0,1961,2,D4," $200,000 ",12/15/15
2,VAN CORTLANDT PARK       ,10  COOPS - ELEVATOR APARTMENTS             ,2,5802,1294, ,D4,"6035 BROADWAY, 5-J                       ",            ,10471,0,0,0,0,0,1961,2,D4," $150,000 ",3/9/16
2,VAN CORTLANDT PARK       ,10  COOPS - ELEVATOR APARTMENTS             ,2,5802,1294, ,D4,"6035 BROADWAY, 6D                        ",            ,10471,0,0,0,0,0,1961,2,D4," $264,500 ",4/5/16
2,VAN CORTLANDT PARK       ,22  STORE BUILDINGS                         ,4,5801,1033, ,K1,5987 BROADWAY                            ,            ,10463,0,3,3,5325,6000,1931,4,K1," $707,644 ",6/1/15
2,WAKEFIELD                ,01  ONE FAMILY DWELLINGS                    ,1,4993,67, ,A1,4259 CARPENTER AVE                       ,            ,10466,1,0,1,2529,1372,1910,1,A1," $389,000 ",7/30/15
2,WAKEFIELD                ,01  ONE FAMILY DWELLINGS                    ,1,4996,76, ,A5,668 EAST 236 STREET                      ,            ,10466,1,0,1,2061,1890,1950,1,A5," $295,000 ",12/17/15
2,WAKEFIELD                ,01  ONE FAMILY DWELLINGS                    ,1,5000,27, ,A5,4225 BRONXWOOD AVENUE                    ,            ,10466,1,0,1,1785,1728,1950,1,A5," $324,450 ",12/3/15
2,WAKEFIELD                ,01  ONE FAMILY DWELLINGS                    ,1,5003,49, ,A1,4128 DIGNEY AVENUE                       ,            ,10466,1,0,1,2500,2261,1920,1,A1," $365,000 ",3/18/16
2,WAKEFIELD                ,01  ONE FAMILY DWELLINGS                    ,1,5004,23, ,A1,4133 GUNTHER AVENUE                      ,            ,10466,1,0,1,2500,1266,1930,1,A1," $235,000 ",3/11/16
2,WAKEFIELD                ,01  ONE FAMILY DWELLINGS                    ,1,5006,36, ,A1,4247 BOYD AVENUE                         ,            ,10466,1,0,1,2310,1328,1930,1,A1," $316,683 ",6/25/15
2,WAKEFIELD                ,01  ONE FAMILY DWELLINGS                    ,1,5007,13, ,A1,4230 BOYD AVENUE                         ,            ,10466,1,0,1,1942,1852,1930,1,A1," $280,500 ",7/23/15
2,WAKEFIELD                ,01  ONE FAMILY DWELLINGS                    ,1,5009,15, ,A5,4155 BRUNER AVENUE                       ,            ,10466,1,0,1,1800,1188,1960,1,A5," $350,000 ",6/29/15
2,WAKEFIELD                ,01  ONE FAMILY DWELLINGS                    ,1,5010,61, ,A1,4122 BRUNER AVENUE                       ,            ,10466,1,0,1,2500,1346,1930,1,A1," $378,000 ",6/1/15
2,WAKEFIELD                ,01  ONE FAMILY DWELLINGS                    ,1,5011,10, ,A1,4235 WICKHAM AVE                         ,            ,10466,1,0,1,2379,1184,1920,1,A1, $100 ,8/18/15
2,WAKEFIELD                ,01  ONE FAMILY DWELLINGS                    ,1,5011,11, ,A1,4233 WICKHAM AVENUE                      ,            ,10466,1,0,1,2379,1184,1920,1,A1," $342,000 ",10/30/15
2,WAKEFIELD                ,01  ONE FAMILY DWELLINGS                    ,1,5016,28, ,A5,4145 BAYCHESTER AVE                      ,            ,10466,1,0,1,1350,1224,1955,1,A5," $175,000 ",2/29/16
2,WAKEFIELD                ,01  ONE FAMILY DWELLINGS                    ,1,5017,18, ,A5,4240 ELY AVE                             ,            ,10466,1,0,1,2375,960,1945,1,A5, $-   ,8/20/15
2,WAKEFIELD                ,01  ONE FAMILY DWELLINGS                    ,1,5020,12, ,A5,4134 BAYCHESTER AVENUE                   ,            ,10466,1,0,1,2000,1683,1950,1,A5," $372,000 ",12/28/15
2,WAKEFIELD                ,01  ONE FAMILY DWELLINGS                    ,1,5020,17, ,A5,4144 BAYCHESTER AVENUE                   ,            ,10466,1,0,1,1805,1683,1950,1,A5, $-   ,11/10/15
2,WAKEFIELD                ,01  ONE FAMILY DWELLINGS                    ,1,5021,27, ,A1,4154 DE REIMER AVENUE                    ,            ,10466,1,0,1,2375,1402,1920,1,A1," $318,000 ",2/9/16
2,WAKEFIELD                ,01  ONE FAMILY DWELLINGS                    ,1,5022,53, ,A5,4165B MURDOCK AVENUE                     ,            ,10466,1,0,1,2700,1976,2006,1,A5," $220,000 ",11/18/15
2,WAKEFIELD                ,01  ONE FAMILY DWELLINGS                    ,1,5024,10, ,A5,4225 WILDER AVENUE                       ,            ,10466,1,0,1,2046,1515,1950,1,A5," $380,000 ",11/24/15
2,WAKEFIELD                ,01  ONE FAMILY DWELLINGS                    ,1,5027,18, ,A1,4141 MONTICELLO AVE                      ,            ,10466,1,0,1,3555,1382,1950,1,A1," $425,000 ",11/3/15
2,WAKEFIELD                ,01  ONE FAMILY DWELLINGS                    ,1,5027,18, ,A1,4141 MONTICELLO AVENUE                   ,            ,10466,1,0,1,3555,1382,1950,1,A1," $250,000 ",5/29/15
2,WAKEFIELD                ,01  ONE FAMILY DWELLINGS                    ,1,5034,7, ,A5,4343 CARPENTER AVENUE                    ,            ,10466,1,0,1,1793,1252,1940,1,A5," $450,000 ",7/29/15
2,WAKEFIELD                ,01  ONE FAMILY DWELLINGS                    ,1,5044,24, ,A1,4330 FURMAN AVENUE                       ,            ,10466,1,0,1,2375,1332,1925,1,A1," $315,000 ",11/13/15
2,WAKEFIELD                ,01  ONE FAMILY DWELLINGS                    ,1,5048,4, ,A1,4393 BARNES AVENUE                       ,            ,10466,1,0,1,2028,968,1930,1,A1," $135,000 ",8/13/15
2,WAKEFIELD                ,01  ONE FAMILY DWELLINGS                    ,1,5048,4, ,A1,4393 BARNES AVE                          ,            ,10466,1,0,1,2028,968,1930,1,A1, $-   ,5/20/15
2,WAKEFIELD                ,01  ONE FAMILY DWELLINGS                    ,1,5050,21, ,A1,4344 BOYD AVENUE                         ,            ,10466,1,0,1,2435,1318,1925,1,A1," $370,000 ",8/13/15
2,WAKEFIELD                ,01  ONE FAMILY DWELLINGS                    ,1,5050,57, ,A2,4345 GUNTHER AVENUE                      ,            ,10466,1,0,1,2435,1280,1940,1,A2," $200,990 ",8/3/15
2,WAKEFIELD                ,01  ONE FAMILY DWELLINGS                    ,1,5052,11, ,A1,4316 WICKHAM AVENUE                      ,            ,10466,1,0,1,2435,1264,1925,1,A1," $340,000 ",6/26/15
2,WAKEFIELD                ,01  ONE FAMILY DWELLINGS                    ,1,5053,7, ,A1,4318 BRUNER AVENUE                       ,            ,10466,1,0,1,2500,1828,1925,1,A1," $373,000 ",7/29/15
2,WAKEFIELD                ,01  ONE FAMILY DWELLINGS                    ,1,5053,61, ,A1,4351 ELY AVENUE                          ,            ,10466,1,0,1,2923,1272,1925,1,A1," $310,800 ",3/1/16
2,WAKEFIELD                ,01  ONE FAMILY DWELLINGS                    ,1,5054,44, ,A1,1908 NEREID AVENUE                       ,            ,10466,1,0,1,2700,1241,1925,1,A1," $395,000 ",12/31/15
2,WAKEFIELD                ,01  ONE FAMILY DWELLINGS                    ,1,5055,6, ,A1,4312 GRACE AVENUE                        ,            ,10466,1,0,1,2435,1952,1925,1,A1," $400,000 ",1/25/16
2,WAKEFIELD                ,01  ONE FAMILY DWELLINGS                    ,1,5055,32, ,A1,4378 GRACE AVENUE                        ,            ,10466,1,0,1,2435,1264,1925,1,A1," $260,000 ",8/18/15
2,WAKEFIELD                ,01  ONE FAMILY DWELLINGS                    ,1,5055,48, ,A1,4367 EDSON AVENUE                        ,            ,10466,1,0,1,2923,1600,1935,1,A1," $424,000 ",9/21/15
2,WAKEFIELD                ,01  ONE FAMILY DWELLINGS                    ,1,5055,68, ,A5,4325 EDSON AVENUE                        ,            ,10466,1,0,1,1754,1296,1935,1,A5," $280,000 ",4/15/16
2,WAKEFIELD                ,01  ONE FAMILY DWELLINGS                    ,1,5058,32, ,A1,4370 DE REIMER AVENUE                    ,            ,10466,1,0,1,1750,1152,1940,1,A1," $200,000 ",6/15/15
2,WAKEFIELD                ,01  ONE FAMILY DWELLINGS                    ,1,5058,48, ,A2,4373 WILDER AVENUE                       ,            ,10466,1,0,1,2125,546,1910,1,A2," $204,000 ",3/30/16
2,WAKEFIELD                ,01  ONE FAMILY DWELLINGS                    ,1,5059,13, ,A2,4318 WILDER AVENUE                       ,            ,10466,1,0,1,4875,1960,1910,1,A2," $350,000 ",5/11/15
2,WAKEFIELD                ,01  ONE FAMILY DWELLINGS                    ,1,5059,23, ,A1,4348 WILDER AVENUE                       ,            ,10466,1,0,1,3239,1836,1915,1,A1, $-   ,7/2/15
2,WAKEFIELD                ,01  ONE FAMILY DWELLINGS                    ,1,5066,68, ,A1,4421 CARPENTER AVE                       ,            ,10470,1,0,1,3000,1815,1920,1,A1, $-   ,12/10/15
2,WAKEFIELD                ,01  ONE FAMILY DWELLINGS                    ,1,5067,60, ,A1,4421 MATILDA AVENUE                      ,            ,10470,1,0,1,5000,1562,1920,1,A1," $400,000 ",10/15/15
2,WAKEFIELD                ,01  ONE FAMILY DWELLINGS                    ,1,5074,70, ,A5,4543 BRONX BOULEVARD                     ,            ,10470,1,0,1,2525,1224,1970,1,A5," $350,000 ",1/8/16
2,WAKEFIELD                ,01  ONE FAMILY DWELLINGS                    ,1,5075,75, ,A1,4551 CARPENTER AVENUE                    ,            ,10470,1,0,1,2500,1496,1925,1,A1," $350,000 ",3/25/16
2,WAKEFIELD                ,01  ONE FAMILY DWELLINGS                    ,1,5082,31, ,A5,650 EAST 241 STREET                      ,            ,10470,1,0,1,1431,1224,1960,1,A5," $327,800 ",7/31/15
